,targetId_diseaseId,affected_pathway,animal_model,genetic_association,known_drug,literature,rna_expression,somatic_mutation,drugId,targetId,approvedSymbol,diseaseId,label,phase,drugType,mechanismOfAction,id,name,therapeuticAreas,tissue_general,n_donors,disease_name,disease_ontology_id,targetId_diseaseId_CHEMBL
7146,ENSG00000119421_MONDO_0018906,0.0,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,CHEMBL1431,ENSG00000119421,NDUFA8,MONDO_0018906,follicular lymphoma,2,Small molecule,Mitochondrial complex I (NADH dehydrogenase) inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000119421_MONDO_0018906_CHEMBL1431
1836,ENSG00000102755_MONDO_0007254,0.0,0.0,0.0,0.5021973237794027,0.16929575484398132,0.0,0.0,CHEMBL1289494,ENSG00000102755,FLT1,MONDO_0007254,breast cancer,2,Small molecule,Vascular endothelial growth factor receptor inhibitor,MONDO_0007254,breast cancer,"['OTAR_0000017', 'MONDO_0045024', 'EFO_0010285']",breast,40,breast cancer,MONDO_0007254,ENSG00000102755_MONDO_0007254_CHEMBL1289494
6921,ENSG00000088832_MONDO_0018906,0.0,0.0,0.0,0.1654922726831635,0.0,0.0,0.0,CHEMBL269732,ENSG00000088832,FKBP1A,MONDO_0018906,follicular lymphoma,2,Small molecule,FK506-binding protein 1A inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000088832_MONDO_0018906_CHEMBL269732
6912,ENSG00000077514_MONDO_0018906,0.0,0.0,0.0,0.646821455750321,0.0,0.0,0.0,CHEMBL803,ENSG00000077514,POLD3,MONDO_0018906,follicular lymphoma,2,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000077514_MONDO_0018906_CHEMBL803
6923,ENSG00000090266_MONDO_0018906,0.0,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,CHEMBL1431,ENSG00000090266,NDUFB2,MONDO_0018906,follicular lymphoma,2,Small molecule,Mitochondrial complex I (NADH dehydrogenase) inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000090266_MONDO_0018906_CHEMBL1431
6924,ENSG00000094631_MONDO_0018906,0.0,0.0,0.0,0.17552313084375526,0.06383273374922022,0.0,0.0,CHEMBL2103863,ENSG00000094631,HDAC6,MONDO_0018906,follicular lymphoma,2,Small molecule,Histone deacetylase inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000094631_MONDO_0018906_CHEMBL2103863
6925,ENSG00000094631_MONDO_0018906,0.0,0.0,0.0,0.17552313084375526,0.06383273374922022,0.0,0.0,CHEMBL98,ENSG00000094631,HDAC6,MONDO_0018906,follicular lymphoma,2,Small molecule,Histone deacetylase 6 inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000094631_MONDO_0018906_CHEMBL98
6926,ENSG00000094631_MONDO_0018906,0.0,0.0,0.0,0.17552313084375526,0.06383273374922022,0.0,0.0,CHEMBL343448,ENSG00000094631,HDAC6,MONDO_0018906,follicular lymphoma,2,Protein,Histone deacetylase inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000094631_MONDO_0018906_CHEMBL343448
1942,ENSG00000104833_MONDO_0007254,0.0,0.0,0.0,0.9964452420002713,0.0,0.0,0.0,CHEMBL2108628,ENSG00000104833,TUBB4A,MONDO_0007254,breast cancer,2,Small molecule,Tubulin stabiliser,MONDO_0007254,breast cancer,"['OTAR_0000017', 'MONDO_0045024', 'EFO_0010285']",breast,40,breast cancer,MONDO_0007254,ENSG00000104833_MONDO_0007254_CHEMBL2108628
6877,ENSG00000061273_MONDO_0018906,0.0,0.0,0.0,0.16929184016823612,0.0,0.0,0.0,CHEMBL343448,ENSG00000061273,HDAC7,MONDO_0018906,follicular lymphoma,2,Protein,Histone deacetylase inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000061273_MONDO_0018906_CHEMBL343448
6870,ENSG00000023228_MONDO_0018906,0.0,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,CHEMBL1431,ENSG00000023228,NDUFS1,MONDO_0018906,follicular lymphoma,2,Small molecule,Mitochondrial complex I (NADH dehydrogenase) inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000023228_MONDO_0018906_CHEMBL1431
6871,ENSG00000048052_MONDO_0018906,0.0,0.0,0.0,0.16929184016823612,0.4657847562534038,0.0,0.0,CHEMBL2103863,ENSG00000048052,HDAC9,MONDO_0018906,follicular lymphoma,2,Small molecule,Histone deacetylase inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000048052_MONDO_0018906_CHEMBL2103863
6874,ENSG00000048052_MONDO_0018906,0.0,0.0,0.0,0.16929184016823612,0.4657847562534038,0.0,0.0,CHEMBL343448,ENSG00000048052,HDAC9,MONDO_0018906,follicular lymphoma,2,Protein,Histone deacetylase inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000048052_MONDO_0018906_CHEMBL343448
6879,ENSG00000061273_MONDO_0018906,0.0,0.0,0.0,0.16929184016823612,0.0,0.0,0.0,CHEMBL2103863,ENSG00000061273,HDAC7,MONDO_0018906,follicular lymphoma,2,Small molecule,Histone deacetylase inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000061273_MONDO_0018906_CHEMBL2103863
6898,ENSG00000068024_MONDO_0018906,0.0,0.0,0.0,0.16929184016823612,0.0,0.0,0.0,CHEMBL343448,ENSG00000068024,HDAC4,MONDO_0018906,follicular lymphoma,2,Protein,Histone deacetylase inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000068024_MONDO_0018906_CHEMBL343448
6884,ENSG00000062822_MONDO_0018906,0.0,0.0,0.0,0.646821455750321,0.0,0.0,0.0,CHEMBL803,ENSG00000062822,POLD1,MONDO_0018906,follicular lymphoma,2,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000062822_MONDO_0018906_CHEMBL803
6894,ENSG00000065518_MONDO_0018906,0.0,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,CHEMBL1431,ENSG00000065518,NDUFB4,MONDO_0018906,follicular lymphoma,2,Small molecule,Mitochondrial complex I (NADH dehydrogenase) inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000065518_MONDO_0018906_CHEMBL1431
6895,ENSG00000068024_MONDO_0018906,0.0,0.0,0.0,0.16929184016823612,0.0,0.0,0.0,CHEMBL2103863,ENSG00000068024,HDAC4,MONDO_0018906,follicular lymphoma,2,Small molecule,Histone deacetylase inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000068024_MONDO_0018906_CHEMBL2103863
1938,ENSG00000104833_MONDO_0007254,0.0,0.0,0.0,0.9964452420002713,0.0,0.0,0.0,CHEMBL1201748,ENSG00000104833,TUBB4A,MONDO_0007254,breast cancer,2,Small molecule,Tubulin inhibitor,MONDO_0007254,breast cancer,"['OTAR_0000017', 'MONDO_0045024', 'EFO_0010285']",breast,40,breast cancer,MONDO_0007254,ENSG00000104833_MONDO_0007254_CHEMBL1201748
6976,ENSG00000100804_MONDO_0018906,0.0,0.0,0.0,0.1923831686689647,0.0,0.0,0.0,CHEMBL325041,ENSG00000100804,PSMB5,MONDO_0018906,follicular lymphoma,2,Small molecule,26S proteosome inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000100804_MONDO_0018906_CHEMBL325041
6988,ENSG00000101162_MONDO_0018906,0.0,0.0,0.0,0.9118359732997403,0.0,0.0,0.0,CHEMBL1742994,ENSG00000101162,TUBB1,MONDO_0018906,follicular lymphoma,2,Antibody,Tubulin inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000101162_MONDO_0018906_CHEMBL1742994
1888,ENSG00000104687_MONDO_0007254,0.0,0.0,0.0,0.5492485886754993,0.04559480982087158,0.0,0.0,CHEMBL1372,ENSG00000104687,GSR,MONDO_0007254,breast cancer,2,Small molecule,Glutathione reductase ,MONDO_0007254,breast cancer,"['OTAR_0000017', 'MONDO_0045024', 'EFO_0010285']",breast,40,breast cancer,MONDO_0007254,ENSG00000104687_MONDO_0007254_CHEMBL1372
6940,ENSG00000099795_MONDO_0018906,0.0,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,CHEMBL1431,ENSG00000099795,NDUFB7,MONDO_0018906,follicular lymphoma,2,Small molecule,Mitochondrial complex I (NADH dehydrogenase) inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000099795_MONDO_0018906_CHEMBL1431
1886,ENSG00000103546_MONDO_0007254,0.0,0.0,0.0,0.16891188341972888,0.0,0.0,0.0,CHEMBL1628227,ENSG00000103546,SLC6A2,MONDO_0007254,breast cancer,2,Small molecule,Norepinephrine transporter inhibitor,MONDO_0007254,breast cancer,"['OTAR_0000017', 'MONDO_0045024', 'EFO_0010285']",breast,40,breast cancer,MONDO_0007254,ENSG00000103546_MONDO_0007254_CHEMBL1628227
7007,ENSG00000101162_MONDO_0018906,0.0,0.0,0.0,0.9118359732997403,0.0,0.0,0.0,CHEMBL3301582,ENSG00000101162,TUBB1,MONDO_0018906,follicular lymphoma,2,Antibody,Tubulin inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000101162_MONDO_0018906_CHEMBL3301582
1885,ENSG00000103546_MONDO_0007254,0.0,0.0,0.0,0.16891188341972888,0.0,0.0,0.0,CHEMBL637,ENSG00000103546,SLC6A2,MONDO_0007254,breast cancer,2,Small molecule,Norepinephrine transporter inhibitor,MONDO_0007254,breast cancer,"['OTAR_0000017', 'MONDO_0045024', 'EFO_0010285']",breast,40,breast cancer,MONDO_0007254,ENSG00000103546_MONDO_0007254_CHEMBL637
1884,ENSG00000103546_MONDO_0007254,0.0,0.0,0.0,0.16891188341972888,0.0,0.0,0.0,CHEMBL1201066,ENSG00000103546,SLC6A2,MONDO_0007254,breast cancer,2,Small molecule,Norepinephrine transporter inhibitor,MONDO_0007254,breast cancer,"['OTAR_0000017', 'MONDO_0045024', 'EFO_0010285']",breast,40,breast cancer,MONDO_0007254,ENSG00000103546_MONDO_0007254_CHEMBL1201066
7010,ENSG00000101162_MONDO_0018906,0.0,0.0,0.0,0.9118359732997403,0.0,0.0,0.0,CHEMBL1201752,ENSG00000101162,TUBB1,MONDO_0018906,follicular lymphoma,2,Small molecule,Tubulin inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000101162_MONDO_0018906_CHEMBL1201752
6975,ENSG00000100804_MONDO_0018906,0.0,0.0,0.0,0.1923831686689647,0.0,0.0,0.0,CHEMBL2141296,ENSG00000100804,PSMB5,MONDO_0018906,follicular lymphoma,2,Small molecule,26S proteasome inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000100804_MONDO_0018906_CHEMBL2141296
6974,ENSG00000100479_MONDO_0018906,0.0,0.0,0.0,0.646821455750321,0.0,0.0,0.0,CHEMBL803,ENSG00000100479,POLE2,MONDO_0018906,follicular lymphoma,2,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000100479_MONDO_0018906_CHEMBL803
6943,ENSG00000100387_MONDO_0018906,0.0,0.0,0.0,0.6543498957390756,0.0,0.0,0.0,CHEMBL468,ENSG00000100387,RBX1,MONDO_0018906,follicular lymphoma,2,Small molecule,CRL4(CRBN) E3 ubiquitin ligase inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000100387_MONDO_0018906_CHEMBL468
6958,ENSG00000100429_MONDO_0018906,0.0,0.0,0.0,0.16929184016823612,0.0,0.0,0.0,CHEMBL2103863,ENSG00000100429,HDAC10,MONDO_0018906,follicular lymphoma,2,Small molecule,Histone deacetylase inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000100429_MONDO_0018906_CHEMBL2103863
6960,ENSG00000100429_MONDO_0018906,0.0,0.0,0.0,0.16929184016823612,0.0,0.0,0.0,CHEMBL343448,ENSG00000100429,HDAC10,MONDO_0018906,follicular lymphoma,2,Protein,Histone deacetylase inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000100429_MONDO_0018906_CHEMBL343448
7180,ENSG00000129473_MONDO_0018906,0.0,0.0,0.0,0.16253705352810702,0.0,0.0,0.0,CHEMBL2107358,ENSG00000129473,BCL2L2,MONDO_0018906,follicular lymphoma,2,Small molecule,Apoptosis regulator Bcl-W inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000129473_MONDO_0018906_CHEMBL2107358
1667,ENSG00000101162_MONDO_0007254,0.0,0.0,0.0,0.9964452420002713,0.0,0.0,0.0,CHEMBL20684,ENSG00000101162,TUBB1,MONDO_0007254,breast cancer,2,Small molecule,Tubulin beta inhibitor,MONDO_0007254,breast cancer,"['OTAR_0000017', 'MONDO_0045024', 'EFO_0010285']",breast,40,breast cancer,MONDO_0007254,ENSG00000101162_MONDO_0007254_CHEMBL20684
1672,ENSG00000101162_MONDO_0007254,0.0,0.0,0.0,0.9964452420002713,0.0,0.0,0.0,CHEMBL2108628,ENSG00000101162,TUBB1,MONDO_0007254,breast cancer,2,Small molecule,Tubulin stabiliser,MONDO_0007254,breast cancer,"['OTAR_0000017', 'MONDO_0045024', 'EFO_0010285']",breast,40,breast cancer,MONDO_0007254,ENSG00000101162_MONDO_0007254_CHEMBL2108628
1669,ENSG00000101162_MONDO_0007254,0.0,0.0,0.0,0.9964452420002713,0.0,0.0,0.0,CHEMBL4297736,ENSG00000101162,TUBB1,MONDO_0007254,breast cancer,2,Antibody,Tubulin inhibitor,MONDO_0007254,breast cancer,"['OTAR_0000017', 'MONDO_0045024', 'EFO_0010285']",breast,40,breast cancer,MONDO_0007254,ENSG00000101162_MONDO_0007254_CHEMBL4297736
7370,ENSG00000156738_MONDO_0018906,0.0,0.0,0.0,0.942038385635224,0.619858062121429,0.0,0.0,CHEMBL1201604,ENSG00000156738,MS4A1,MONDO_0018906,follicular lymphoma,2,Antibody,B-lymphocyte antigen CD20 binding agent,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000156738_MONDO_0018906_CHEMBL1201604
7332,ENSG00000147099_MONDO_0018906,0.0,0.0,0.0,0.1717235633586826,0.0,0.0,0.0,CHEMBL2103863,ENSG00000147099,HDAC8,MONDO_0018906,follicular lymphoma,2,Small molecule,Histone deacetylase inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000147099_MONDO_0018906_CHEMBL2103863
7333,ENSG00000147099_MONDO_0018906,0.0,0.0,0.0,0.1717235633586826,0.0,0.0,0.0,CHEMBL343448,ENSG00000147099,HDAC8,MONDO_0018906,follicular lymphoma,2,Protein,Histone deacetylase inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000147099_MONDO_0018906_CHEMBL343448
7334,ENSG00000147123_MONDO_0018906,0.0,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,CHEMBL1431,ENSG00000147123,NDUFB11,MONDO_0018906,follicular lymphoma,2,Small molecule,Mitochondrial complex I (NADH dehydrogenase) inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000147123_MONDO_0018906_CHEMBL1431
7335,ENSG00000147684_MONDO_0018906,0.0,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,CHEMBL1431,ENSG00000147684,NDUFB9,MONDO_0018906,follicular lymphoma,2,Small molecule,Mitochondrial complex I (NADH dehydrogenase) inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000147684_MONDO_0018906_CHEMBL1431
7348,ENSG00000148229_MONDO_0018906,0.0,0.0,0.0,0.646821455750321,0.0,0.0,0.0,CHEMBL803,ENSG00000148229,POLE3,MONDO_0018906,follicular lymphoma,2,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000148229_MONDO_0018906_CHEMBL803
7349,ENSG00000151366_MONDO_0018906,0.0,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,CHEMBL1431,ENSG00000151366,NDUFC2,MONDO_0018906,follicular lymphoma,2,Small molecule,Mitochondrial complex I (NADH dehydrogenase) inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000151366_MONDO_0018906_CHEMBL1431
7368,ENSG00000156738_MONDO_0018906,0.0,0.0,0.0,0.942038385635224,0.619858062121429,0.0,0.0,CHEMBL2108354,ENSG00000156738,MS4A1,MONDO_0018906,follicular lymphoma,2,Antibody,B-lymphocyte antigen CD20 binding agent,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000156738_MONDO_0018906_CHEMBL2108354
1679,ENSG00000101162_MONDO_0007254,0.0,0.0,0.0,0.9964452420002713,0.0,0.0,0.0,CHEMBL96172,ENSG00000101162,TUBB1,MONDO_0007254,breast cancer,2,Small molecule,Tubulin stabiliser,MONDO_0007254,breast cancer,"['OTAR_0000017', 'MONDO_0045024', 'EFO_0010285']",breast,40,breast cancer,MONDO_0007254,ENSG00000101162_MONDO_0007254_CHEMBL96172
1602,ENSG00000101162_MONDO_0007254,0.0,0.0,0.0,0.9964452420002713,0.0,0.0,0.0,CHEMBL2304041,ENSG00000101162,TUBB1,MONDO_0007254,breast cancer,2,Small molecule,Tubulin stabiliser,MONDO_0007254,breast cancer,"['OTAR_0000017', 'MONDO_0045024', 'EFO_0010285']",breast,40,breast cancer,MONDO_0007254,ENSG00000101162_MONDO_0007254_CHEMBL2304041
7447,ENSG00000165264_MONDO_0018906,0.0,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,CHEMBL1431,ENSG00000165264,NDUFB6,MONDO_0018906,follicular lymphoma,2,Small molecule,Mitochondrial complex I (NADH dehydrogenase) inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000165264_MONDO_0018906_CHEMBL1431
7448,ENSG00000166136_MONDO_0018906,0.0,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,CHEMBL1431,ENSG00000166136,NDUFB8,MONDO_0018906,follicular lymphoma,2,Small molecule,Mitochondrial complex I (NADH dehydrogenase) inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000166136_MONDO_0018906_CHEMBL1431
7449,ENSG00000166501_MONDO_0018906,0.0,0.0,0.0,0.12158615952232422,0.06159521067467744,0.0,0.0,CHEMBL300138,ENSG00000166501,PRKCB,MONDO_0018906,follicular lymphoma,2,Small molecule,Protein kinase C beta inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000166501_MONDO_0018906_CHEMBL300138
7468,ENSG00000167792_MONDO_0018906,0.0,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,CHEMBL1431,ENSG00000167792,NDUFV1,MONDO_0018906,follicular lymphoma,2,Small molecule,Mitochondrial complex I (NADH dehydrogenase) inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000167792_MONDO_0018906_CHEMBL1431
7472,ENSG00000167986_MONDO_0018906,0.0,0.0,0.0,0.6543498957390756,0.0,0.0,0.0,CHEMBL468,ENSG00000167986,DDB1,MONDO_0018906,follicular lymphoma,2,Small molecule,CRL4(CRBN) E3 ubiquitin ligase inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000167986_MONDO_0018906_CHEMBL468
1611,ENSG00000101162_MONDO_0007254,0.0,0.0,0.0,0.9964452420002713,0.0,0.0,0.0,CHEMBL1743028,ENSG00000101162,TUBB1,MONDO_0007254,breast cancer,2,Antibody,Tubulin inhibitor,MONDO_0007254,breast cancer,"['OTAR_0000017', 'MONDO_0045024', 'EFO_0010285']",breast,40,breast cancer,MONDO_0007254,ENSG00000101162_MONDO_0007254_CHEMBL1743028
7440,ENSG00000165025_MONDO_0018906,0.0,0.0,0.0,0.15269987853546182,0.08350604983859627,0.0,0.0,CHEMBL3265032,ENSG00000165025,SYK,MONDO_0018906,follicular lymphoma,2,Small molecule,Tyrosine-protein kinase SYK inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000165025_MONDO_0018906_CHEMBL3265032
7439,ENSG00000164258_MONDO_0018906,0.0,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,CHEMBL1431,ENSG00000164258,NDUFS4,MONDO_0018906,follicular lymphoma,2,Small molecule,Mitochondrial complex I (NADH dehydrogenase) inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000164258_MONDO_0018906_CHEMBL1431
7419,ENSG00000158864_MONDO_0018906,0.0,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,CHEMBL1431,ENSG00000158864,NDUFS2,MONDO_0018906,follicular lymphoma,2,Small molecule,Mitochondrial complex I (NADH dehydrogenase) inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000158864_MONDO_0018906_CHEMBL1431
7422,ENSG00000160194_MONDO_0018906,0.0,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,CHEMBL1431,ENSG00000160194,NDUFV3,MONDO_0018906,follicular lymphoma,2,Small molecule,Mitochondrial complex I (NADH dehydrogenase) inhibitor,MONDO_0018906,follicular lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']",lymph node,20,follicular lymphoma,MONDO_0018906,ENSG00000160194_MONDO_0018906_CHEMBL1431
