,id,name,therapeuticAreas,therapeuticAreas_text,cxg_matched_id
8831,EFO_1001096,periapical granuloma,"['OTAR_0000006', 'EFO_0010282']","['musculoskeletal or connective tissue disease', 'gastrointestinal disease']",MONDO_0006897
8832,EFO_1001492,atrophic macular degeneration,"['OTAR_0000018', 'MONDO_0024458', 'EFO_0000618']","['genetic, familial or congenital disease', 'disorder of visual system', 'nervous system disease']",EFO_1001492
8833,EFO_1001804,Livedo reticularis,['EFO_0010285'],['integumentary system disease'],EFO_1001804
8834,EFO_1001832,Psoas abscess,"['MONDO_0100336', 'EFO_0005741']","['infectious disease or post-infectious disorder', 'infectious disease']",EFO_1001832
8835,EFO_1001857,Takayasu arteritis,"['EFO_0009690', 'MONDO_0024458', 'EFO_0000618', 'EFO_0000319']","['urinary system disease', 'disorder of visual system', 'nervous system disease', 'cardiovascular disease']",MONDO_0017991
8836,GO_0006306,DNA methylation,['GO_0008150'],['biological process'],GO_0006306
8837,GO_0045839,negative regulation of mitotic nuclear division,['GO_0008150'],['biological process'],GO_0045839
8838,GO_0097330,response to 5-fluoro-2'-deoxyuridine,['GO_0008150'],['biological process'],GO_0097330
8839,GO_0097331,response to cytarabine,['GO_0008150'],['biological process'],GO_0097331
8840,HP_0002719,Recurrent infections,['EFO_0000651'],['phenotype'],HP_0002719
8841,HP_0008386,Aplasia/Hypoplasia of the nails,['EFO_0000651'],['phenotype'],HP_0008386
8842,HP_0009737,Lisch nodules,['EFO_0000651'],['phenotype'],HP_0009737
8843,HP_0010569,Elevated 7-dehydrocholesterol,"['EFO_0000651', 'OTAR_0000020']","['phenotype', 'nutritional or metabolic disease']",HP_0010569
8844,HP_0011380,Morphological abnormality of the semicircular canal,['EFO_0000651'],['phenotype'],HP_0011380
8845,MONDO_0000430,mature T-cell and NK-cell non-Hodgkin lymphoma,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0005803']","['genetic, familial or congenital disease', 'cancer or benign tumor', 'hematologic disease']",MONDO_0000430
8846,MONDO_0001498,varicocele,"['OTAR_0000017', 'EFO_0000319']","['reproductive system or breast disease', 'cardiovascular disease']",MONDO_0001498
8847,MONDO_0003761,leptomeningeal melanoma,"['MONDO_0045024', 'EFO_0001379', 'EFO_0000618']","['cancer or benign tumor', 'endocrine system disease', 'nervous system disease']",MONDO_0003761
8848,MONDO_0004069,inborn mitochondrial metabolism disorder,"['OTAR_0000018', 'OTAR_0000020']","['genetic, familial or congenital disease', 'nutritional or metabolic disease']",MONDO_0004069
8849,MONDO_0004163,bladder urachal urothelial carcinoma,"['EFO_0009690', 'MONDO_0045024']","['urinary system disease', 'cancer or benign tumor']",MONDO_0004163
8850,MONDO_0004270,breast ductal adenoma,"['OTAR_0000017', 'MONDO_0045024', 'EFO_0010285']","['reproductive system or breast disease', 'cancer or benign tumor', 'integumentary system disease']",MONDO_0004270
8851,MONDO_0007119,isolated aniridia,"['OTAR_0000018', 'MONDO_0024458']","['genetic, familial or congenital disease', 'disorder of visual system']",MONDO_0007119
8852,MONDO_0007696,Emery-Nelson syndrome,['OTAR_0000018'],"['genetic, familial or congenital disease']",MONDO_0007696
8853,MONDO_0008341,ptosis-strabismus-ectopic pupils syndrome,['MONDO_0024458'],['disorder of visual system'],MONDO_0008341
8854,MONDO_0008707,acro-renal-mandibular syndrome,['OTAR_0000018'],"['genetic, familial or congenital disease']",MONDO_0008707
8855,MONDO_0008899,"camptodactyly syndrome, Guadalajara type 2","['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",MONDO_0008899
8856,MONDO_0009107,diastrophic dysplasia,"['OTAR_0000006', 'OTAR_0000018', 'OTAR_0000020']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease', 'nutritional or metabolic disease']",MONDO_0009107
8857,MONDO_0009998,Richieri Costa-Pereira syndrome,"['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",MONDO_0009998
8858,MONDO_0010556,X-linked chondrodysplasia punctata,"['OTAR_0000006', 'OTAR_0000018', 'OTAR_0000020']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease', 'nutritional or metabolic disease']",MONDO_0010556
8859,MONDO_0011106,facial dysmorphism-lens dislocation-anterior segment abnormalities-spontaneous filtering blebs syndrome,['MONDO_0024458'],['disorder of visual system'],MONDO_0011106
8860,MONDO_0011778,"multiple epiphyseal dysplasia, Al-Gazali type","['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",MONDO_0011778
8861,MONDO_0012387,osteosclerosis-ichthyosis-premature ovarian failure syndrome,"['OTAR_0000017', 'OTAR_0000018', 'EFO_0001379', 'EFO_0010285']","['reproductive system or breast disease', 'genetic, familial or congenital disease', 'endocrine system disease', 'integumentary system disease']",MONDO_0012387
8862,MONDO_0012804,hypertrophic cardiomyopathy 12,"['OTAR_0000006', 'OTAR_0000018', 'EFO_0000319']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease', 'cardiovascular disease']",MONDO_0012804
8863,MONDO_0012825,extraskeletal myxoid chondrosarcoma,['MONDO_0045024'],['cancer or benign tumor'],MONDO_0012825
8864,MONDO_0013005,EAST syndrome,"['MONDO_0002025', 'OTAR_0000018', 'EFO_0009690', 'EFO_0000618']","['psychiatric disorder', 'genetic, familial or congenital disease', 'urinary system disease', 'nervous system disease']",MONDO_0013005
8865,MONDO_0013162,autosomal recessive limb-girdle muscular dystrophy type 2N,"['OTAR_0000006', 'OTAR_0000020', 'EFO_0000618', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'nutritional or metabolic disease', 'nervous system disease', 'genetic, familial or congenital disease']",MONDO_0013162
8866,MONDO_0013298,chromosome 17q21.31 duplication syndrome,"['MONDO_0002025', 'OTAR_0000018', 'EFO_0000618']","['psychiatric disorder', 'genetic, familial or congenital disease', 'nervous system disease']",MONDO_0013298
8867,MONDO_0013372,long QT syndrome 5,"['OTAR_0000018', 'EFO_0000319']","['genetic, familial or congenital disease', 'cardiovascular disease']",MONDO_0013372
8868,MONDO_0013925,"methylmalonic acidemia with homocystinuria, type cblJ","['OTAR_0000018', 'OTAR_0000020', 'EFO_0005803']","['genetic, familial or congenital disease', 'nutritional or metabolic disease', 'hematologic disease']",MONDO_0013925
8869,MONDO_0014078,platelet-type bleeding disorder 15,"['OTAR_0000018', 'EFO_0005803']","['genetic, familial or congenital disease', 'hematologic disease']",MONDO_0014078
8870,MONDO_0014138,nemaline myopathy 8,"['OTAR_0000006', 'OTAR_0000018', 'EFO_0000618']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease', 'nervous system disease']",MONDO_0014138
8871,MONDO_0014238,severe intellectual disability-short stature-behavioral abnormalities-facial dysmorphism syndrome,"['MONDO_0002025', 'OTAR_0000018', 'EFO_0000618']","['psychiatric disorder', 'genetic, familial or congenital disease', 'nervous system disease']",MONDO_0014238
8872,MONDO_0014506,hypomyelinating leukodystrophy 9,"['MONDO_0002025', 'OTAR_0000018', 'EFO_0000618']","['psychiatric disorder', 'genetic, familial or congenital disease', 'nervous system disease']",MONDO_0014506
8873,MONDO_0015351,neuropathy with hearing impairment,"['OTAR_0000018', 'EFO_0000618']","['genetic, familial or congenital disease', 'nervous system disease']",MONDO_0015351
8874,MONDO_0015436,ring chromosome 20,"['OTAR_0000018', 'EFO_0000618']","['genetic, familial or congenital disease', 'nervous system disease']",MONDO_0015436
8875,MONDO_0015712,non-distal trisomy 10q,['OTAR_0000018'],"['genetic, familial or congenital disease']",MONDO_0015712
8876,MONDO_0016201,qualitative or quantitative defects of myotilin,['EFO_0000618'],['nervous system disease'],MONDO_0016201
8877,MONDO_0016607,odontohypophosphatasia,"['OTAR_0000018', 'OTAR_0000020']","['genetic, familial or congenital disease', 'nutritional or metabolic disease']",MONDO_0016607
8878,MONDO_0016729,mixed neuronal-glial tumor,"['EFO_0000618', 'MONDO_0045024']","['nervous system disease', 'cancer or benign tumor']",MONDO_0016729
8879,MONDO_0017094,cerebral cortical dysplasia,"['OTAR_0000018', 'EFO_0000618']","['genetic, familial or congenital disease', 'nervous system disease']",MONDO_0017094
8880,MONDO_0017709,disorder of lipid absorption and transport,"['OTAR_0000018', 'EFO_0001379', 'EFO_0009605', 'OTAR_0000020', 'EFO_0010282']","['genetic, familial or congenital disease', 'endocrine system disease', 'pancreas disease', 'nutritional or metabolic disease', 'gastrointestinal disease']",MONDO_0017709
8881,MONDO_0018959,potassium-aggravated myotonia,"['OTAR_0000006', 'EFO_0000618']","['musculoskeletal or connective tissue disease', 'nervous system disease']",MONDO_0018959
8882,MONDO_0019398,desmin-related myopathy with Mallory body-like inclusions,"['OTAR_0000006', 'EFO_0000618']","['musculoskeletal or connective tissue disease', 'nervous system disease']",MONDO_0019398
8883,MONDO_0019648,achondrogenesis,"['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",MONDO_0019648
8884,MONDO_0020177,pigmented palpebral tumor,"['MONDO_0024458', 'MONDO_0045024', 'EFO_0010285']","['disorder of visual system', 'cancer or benign tumor', 'integumentary system disease']",MONDO_0020177
8885,MONDO_0021348,neoplasm of testis,"['OTAR_0000017', 'EFO_0001379', 'MONDO_0045024']","['reproductive system or breast disease', 'endocrine system disease', 'cancer or benign tumor']",MONDO_0021348
8886,MONDO_0021580,neoplasm of jaw,"['OTAR_0000006', 'MONDO_0045024', 'EFO_0010282']","['musculoskeletal or connective tissue disease', 'cancer or benign tumor', 'gastrointestinal disease']",MONDO_0021580
8887,MONDO_0030037,"neurodevelopmental disorder with hypotonia and cerebellar atrophy, with or without seizures","['OTAR_0000018', 'OTAR_0000020', 'EFO_0000618']","['genetic, familial or congenital disease', 'nutritional or metabolic disease', 'nervous system disease']",MONDO_0030037
8888,MONDO_0032939,"intellectual developmental disorder, autosomal dominant 63, with macrocephaly","['MONDO_0002025', 'OTAR_0000018', 'EFO_0000618']","['psychiatric disorder', 'genetic, familial or congenital disease', 'nervous system disease']",MONDO_0032939
8889,MONDO_0054813,"Ehlers-Danlos syndrome, classic-like, 2","['OTAR_0000006', 'OTAR_0000018', 'EFO_0010285']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease', 'integumentary system disease']",MONDO_0054813
8890,MONDO_0060491,neurodevelopmental disorder with involuntary movements,"['OTAR_0000018', 'EFO_0000618']","['genetic, familial or congenital disease', 'nervous system disease']",MONDO_0060491
8891,MONDO_0060664,"neurodevelopmental disorder with microcephaly, cataracts, and renal abnormalities","['OTAR_0000018', 'EFO_0000618']","['genetic, familial or congenital disease', 'nervous system disease']",MONDO_0060664
8892,MONDO_0100392,"acute myeloid leukemia, t(11;17)","['OTAR_0000006', 'EFO_0005803', 'MONDO_0045024', 'EFO_0000540']","['musculoskeletal or connective tissue disease', 'hematologic disease', 'cancer or benign tumor', 'immune system disease']",MONDO_0100392
8893,OBA_2001027,age of onset of migraine with aura,['EFO_0001444'],['measurement'],OBA_2001027
8894,Orphanet_2787,Osteoporosis - macrocephaly - blindness - joint hyperlaxity,"['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",Orphanet_2787
8895,Orphanet_295008,Postaxial polydactyly of toes,"['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",Orphanet_295008
8896,Orphanet_43,X-linked adrenoleukodystrophy,"['OTAR_0000017', 'OTAR_0000018', 'OTAR_0000020', 'EFO_0001379', 'EFO_0000618']","['reproductive system or breast disease', 'genetic, familial or congenital disease', 'nutritional or metabolic disease', 'endocrine system disease', 'nervous system disease']",Orphanet_43
8897,Orphanet_52368,Mohr-Tranebjaerg syndrome,"['MONDO_0002025', 'OTAR_0000020', 'MONDO_0024458', 'EFO_0000618', 'OTAR_0000018']","['psychiatric disorder', 'nutritional or metabolic disease', 'disorder of visual system', 'nervous system disease', 'genetic, familial or congenital disease']",Orphanet_52368
8898,Orphanet_79310,Vitamin B12-responsive methylmalonic acidemia type cblA,"['OTAR_0000018', 'OTAR_0000020', 'EFO_0009690']","['genetic, familial or congenital disease', 'nutritional or metabolic disease', 'urinary system disease']",Orphanet_79310
8899,Orphanet_85458,Hereditary cerebral hemorrhage with amyloidosis,"['OTAR_0000018', 'EFO_0000618', 'EFO_0000319']","['genetic, familial or congenital disease', 'nervous system disease', 'cardiovascular disease']",Orphanet_85458
8900,EFO_0003827,pulmonary embolism,['EFO_0000319'],['cardiovascular disease'],MONDO_0005279
8901,EFO_0004506,monocyte early outgrowth colony forming unit,['EFO_0001444'],['measurement'],EFO_0004506
8902,EFO_0004637,protein S measurement,['EFO_0001444'],['measurement'],EFO_0004637
8903,EFO_0004829,response to irinotecan,['GO_0008150'],['biological process'],EFO_0004829
8904,EFO_0005680,omega-6 polyunsaturated fatty acid measurement,['EFO_0001444'],['measurement'],EFO_0005680
8905,EFO_0005762,neuropathic pain,['EFO_0000651'],['phenotype'],EFO_0005762
8906,EFO_0007252,endodermal sinus tumor,['MONDO_0045024'],['cancer or benign tumor'],MONDO_0005744
8907,EFO_0007313,HIV-associated nephropathy,"['OTAR_0000018', 'EFO_0005741', 'EFO_0009690', 'MONDO_0100336', 'EFO_0000540']","['genetic, familial or congenital disease', 'infectious disease', 'urinary system disease', 'infectious disease or post-infectious disorder', 'immune system disease']",MONDO_0005798
8908,EFO_0007372,mitral valve stenosis,['EFO_0000319'],['cardiovascular disease'],MONDO_0005852
8909,EFO_0007805,HDL cholesterol change measurement,['EFO_0001444'],['measurement'],EFO_0007805
8910,EFO_0007874,gut microbiome measurement,['EFO_0001444'],['measurement'],EFO_0007874
8911,EFO_0008168,interleukin 1 receptor-like 1 measurement,['EFO_0001444'],['measurement'],EFO_0008168
8912,EFO_0008343,sex interaction measurement,['EFO_0001444'],['measurement'],EFO_0008343
8913,EFO_0009012,Polyarteritis Nodosa,['EFO_0000319'],['cardiovascular disease'],MONDO_0019170
8914,EFO_0009037,Combined oxidative phosphorylation defect type 27,"['OTAR_0000018', 'OTAR_0000020']","['genetic, familial or congenital disease', 'nutritional or metabolic disease']",EFO_0009037
8915,EFO_0009253,Immature Reticulocyte Fraction Measurement,['EFO_0001444'],['measurement'],EFO_0009253
8916,EFO_0009300,"neurodevelopmental disorder with or without hyperkinetic movements and seizures, autosomal dominant","['MONDO_0002025', 'OTAR_0000018', 'EFO_0000618']","['psychiatric disorder', 'genetic, familial or congenital disease', 'nervous system disease']",MONDO_0060629
8917,EFO_0009409,abnormal vaginal discharge itching,['EFO_0000651'],['phenotype'],EFO_0009409
8918,EFO_0009647,"epilepsy, hearing loss, and intellectual disability syndrome",['OTAR_0000018'],"['genetic, familial or congenital disease']",EFO_0009647
8919,EFO_0009825,sign or symptom concerning food and fluid intake,['EFO_0000651'],['phenotype'],EFO_0009825
8920,EFO_0009869,xerostomia,['EFO_0000651'],['phenotype'],EFO_0009869
8921,EFO_0010575,vascular endothelial growth factor D measurement,['EFO_0001444'],['measurement'],EFO_0010575
8922,EFO_0020187,bone morphogenetic protein 7 measurement,['EFO_0001444'],['measurement'],EFO_0020187
8923,EFO_0020330,DNA repair protein rad51 homolog 1 measurement,['EFO_0001444'],['measurement'],EFO_0020330
8924,EFO_0020356,ephrin-A4 measurement,['EFO_0001444'],['measurement'],EFO_0020356
8925,EFO_0020686,protein rev_hv2be measurement,['EFO_0001444'],['measurement'],EFO_0020686
8926,EFO_0020701,receptor tyrosine-protein kinase erbb-3 measurement,['EFO_0001444'],['measurement'],EFO_0020701
8927,EFO_0020746,sonic hedgehog protein measurement,['EFO_0001444'],['measurement'],EFO_0020746
8928,EFO_0020771,thrombospondin-4 measurement,['EFO_0001444'],['measurement'],EFO_0020771
8929,EFO_0021399,X-12095--N1-methyl-3-pyridone-4-carboxamide-to-X-12844 ratio,['EFO_0001444'],['measurement'],EFO_0021399
8930,EFO_0021604,Hypoxanthine measurement,['EFO_0001444'],['measurement'],EFO_0021604
8931,EFO_0022032,C-X-C motif chemokine 9 measurement,['EFO_0001444'],['measurement'],EFO_0022032
8932,EFO_0600002,retinal layer thickness measurement,['EFO_0001444'],['measurement'],EFO_0600002
8933,EFO_0800379,3beta-hydroxy-5-cholestenoate measurement,['EFO_0001444'],['measurement'],EFO_0800379
