,ti_uid,indication_mesh_term,gene_name,combined_max_phase,succ_p_1,succ_1_2,succ_2_3,succ_3_a,target_status,disease_relevant_tissues,dtr_blood,dtr_lymph_node,dtr_bone_marrow,dtr_lung,dtr_nose,dtr_eye,dtr_small_intestine,dtr_esophagus,dtr_colon,dtr_liver,dtr_skin,dtr_heart,dtr_brain,dtr_kidney,dtr_prostate,gene_id
7254,MPL-D006526,Hepatitis C,MPL,Phase I,True,False,,,unsupported target,"blood,lymph_node,bone_marrow,small_intestine,esophagus,colon",1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000117400
7255,MPL-D008107,Liver Diseases,MPL,Phase III,True,True,True,False,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000117400
7256,MPL-D009190,Myelodysplastic Syndromes,MPL,Phase III,True,True,True,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000117400
7257,MPL-D013921,Thrombocytopenia,MPL,Launched,True,True,True,True,genetically supported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000117400
7258,MPL-D016553,"Purpura, Thrombocytopenic, Idiopathic",MPL,Launched,True,True,True,True,genetically supported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000117400
7259,MPO-D000086382,COVID-19,MPO,Phase I,True,,,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000005381
7260,MPO-D000690,Amyotrophic Lateral Sclerosis,MPO,Phase III,True,True,True,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000005381
7261,MPO-D000744,"Anemia, Hemolytic, Autoimmune",MPO,Preclinical,,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000005381
7262,MPO-D001249,Asthma,MPO,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000005381
7263,MPO-D001930,Brain Injuries,MPO,Phase I,True,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000005381
7264,MPO-D002318,Cardiovascular Diseases,MPO,Phase I,True,False,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000005381
7265,MPO-D003093,"Colitis, Ulcerative",MPO,Preclinical,False,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000005381
7266,MPO-D003424,Crohn Disease,MPO,Preclinical,False,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000005381
7267,MPO-D006333,Heart Failure,MPO,Phase III,True,True,True,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000005381
7268,MPO-D007239,Infections,MPO,Phase III,True,True,True,False,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000005381
7269,MPO-D009103,Multiple Sclerosis,MPO,Phase I,True,False,,,unsupported target,"blood,lymph_node,bone_marrow,brain",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000005381
7270,MPO-D009203,Myocardial Infarction,MPO,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000005381
7271,MPO-D010300,Parkinson Disease,MPO,Phase II,True,True,False,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000005381
7272,MPO-D014657,Vasculitis,MPO,Preclinical,,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000005381
7273,MPO-D019578,Multiple System Atrophy,MPO,Phase III,True,True,True,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000005381
7274,MPO-D029424,"Pulmonary Disease, Chronic Obstructive",MPO,Phase I,True,False,,,unsupported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000005381
7275,MPO-D054058,Acute Coronary Syndrome,MPO,Phase I,True,False,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000005381
7276,MPO-D065626,Non-alcoholic Fatty Liver Disease,MPO,Phase I,True,False,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000005381
7277,MRC1-D003715,Dengue,MRC1,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000260314
7278,MRC1-D008103,Liver Cirrhosis,MRC1,Preclinical,False,,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000260314
7279,MRC1-D009181,Mycoses,MRC1,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000260314
7280,MRC1-D065626,Non-alcoholic Fatty Liver Disease,MRC1,Preclinical,False,,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000260314
7281,MRGPRX2-D006967,Hypersensitivity,MRGPRX2,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000183695
7282,MRGPRX2-D012871,Skin Diseases,MRGPRX2,Preclinical,,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000183695
7283,MS4A1-D000086382,COVID-19,MS4A1,Phase III,True,True,True,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000156738
7284,MS4A1-D000744,"Anemia, Hemolytic, Autoimmune",MS4A1,Preclinical,,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000156738
7285,MS4A1-D001172,"Arthritis, Rheumatoid",MS4A1,Launched,True,True,True,True,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000156738
7286,MS4A1-D001327,Autoimmune Diseases,MS4A1,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000156738
7287,MS4A1-D001778,Blood Coagulation Disorders,MS4A1,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000156738
7288,MS4A1-D003424,Crohn Disease,MS4A1,Preclinical,False,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000156738
7289,MS4A1-D003882,Dermatomyositis,MS4A1,Preclinical,False,,,,unsupported target,"skin,brain",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,ENSG00000156738
7290,MS4A1-D006086,Graft vs Host Disease,MS4A1,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000156738
7291,MS4A1-D007154,Immune System Diseases,MS4A1,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000156738
7292,MS4A1-D008180,"Lupus Erythematosus, Systemic",MS4A1,Phase III,True,True,True,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000156738
7293,MS4A1-D008181,Lupus Nephritis,MS4A1,Phase III,True,True,True,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000156738
7294,MS4A1-D008232,Lymphoproliferative Disorders,MS4A1,Launched,True,True,True,True,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000156738
7295,MS4A1-D009103,Multiple Sclerosis,MS4A1,Phase III,True,True,True,,unsupported target,"blood,lymph_node,bone_marrow,brain",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000156738
7296,MS4A1-D009471,Neuromyelitis Optica,MS4A1,Phase III,True,True,True,,unsupported target,"blood,lymph_node,bone_marrow,eye,brain",1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,ENSG00000156738
7297,MS4A1-D010392,Pemphigus,MS4A1,Launched,True,True,True,True,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000156738
7298,MS4A1-D011697,"Purpura, Thrombotic Thrombocytopenic",MS4A1,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000156738
7299,MS4A1-D012595,"Scleroderma, Systemic",MS4A1,Phase III,True,True,True,False,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000156738
7300,MS4A1-D014657,Vasculitis,MS4A1,Launched,True,True,True,True,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000156738
7301,MS4A1-D015433,"Glomerulonephritis, Membranous",MS4A1,Phase III,True,True,True,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000156738
7302,MS4A1-D016553,"Purpura, Thrombocytopenic, Idiopathic",MS4A1,Launched,True,True,True,True,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000156738
7303,MS4A1-D045743,"Scleroderma, Diffuse",MS4A1,Phase III,True,True,True,False,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000156738
7304,MS4A1-D045745,"Scleroderma, Limited",MS4A1,Phase III,True,True,True,False,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000156738
7305,MS4A1-D055953,Microscopic Polyangiitis,MS4A1,Launched,True,True,True,True,unsupported target,"blood,lymph_node,bone_marrow,heart,brain",1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000156738
7306,MS4A4A-D000544,Alzheimer Disease,MS4A4A,Phase I,True,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000110079
7307,MST1R-D000505,Alopecia,MST1R,Preclinical,False,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000164078
7308,MST1R-D000544,Alzheimer Disease,MST1R,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000164078
7309,MSTN-D000690,Amyotrophic Lateral Sclerosis,MSTN,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000138379
7310,MSTN-D002318,Cardiovascular Diseases,MSTN,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000138379
7311,MSTN-D009133,Muscular Atrophy,MSTN,Phase II,True,True,False,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000138379
7312,MSTN-D009134,"Muscular Atrophy, Spinal",MSTN,Phase III,True,True,True,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000138379
7313,MSTN-D009220,Myositis,MSTN,Phase II,True,True,False,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000138379
7314,MSTN-D019578,Multiple System Atrophy,MSTN,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000138379
7315,MSTN-D050197,Atherosclerosis,MSTN,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000138379
7316,MSTN-D055948,Sarcopenia,MSTN,Preclinical,,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000138379
7317,MT-ND1-D002545,Brain Ischemia,MT-ND1,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000198888
7318,MT-ND1-D006333,Heart Failure,MT-ND1,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000198888
7319,MT-ND1-D020521,Stroke,MT-ND1,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000198888
7320,MT-ND2-D002545,Brain Ischemia,MT-ND2,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000198763
7321,MT-ND2-D009437,Neuralgia,MT-ND2,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000198763
7322,MT-ND2-D020521,Stroke,MT-ND2,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000198763
7323,MTM1-D020914,"Myopathies, Structural, Congenital",MTM1,Phase III,True,True,True,False,genetically supported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000171100
7324,MTMR14-D050197,Atherosclerosis,MTMR14,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000163719
7325,MTNR1A-D000071057,Tardive Dyskinesia,MTNR1A,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000168412
7326,MTNR1A-D000544,Alzheimer Disease,MTNR1A,Preclinical,,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000168412
7327,MTNR1A-D001008,Anxiety Disorders,MTNR1A,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000168412
7328,MTNR1A-D001049,Apnea,MTNR1A,Phase III,True,True,True,False,unsupported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000168412
7329,MTNR1A-D001321,Autistic Disorder,MTNR1A,Phase III,True,True,True,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000168412
7330,MTNR1A-D001714,Bipolar Disorder,MTNR1A,Launched,True,True,True,True,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000168412
7331,MTNR1A-D001930,Brain Injuries,MTNR1A,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000168412
7332,MTNR1A-D003863,Depression,MTNR1A,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000168412
7333,MTNR1A-D003865,"Depressive Disorder, Major",MTNR1A,Phase III,True,True,True,False,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000168412
7334,MTNR1A-D004827,Epilepsy,MTNR1A,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000168412
7335,MTNR1A-D005356,Fibromyalgia,MTNR1A,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000168412
7336,MTNR1A-D005901,Glaucoma,MTNR1A,Phase II,True,True,False,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000168412
7337,MTNR1A-D007319,Sleep Initiation and Maintenance Disorders,MTNR1A,Launched,True,True,True,True,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000168412
7338,MTNR1A-D008881,Migraine Disorders,MTNR1A,Phase II,True,True,False,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000168412
7339,MTNR1A-D009103,Multiple Sclerosis,MTNR1A,Phase I,True,False,,,unsupported target,"blood,lymph_node,bone_marrow,brain",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000168412
7340,MTNR1A-D012893,Sleep Wake Disorders,MTNR1A,Launched,True,True,True,True,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000168412
7341,MTNR1A-D013345,Subarachnoid Hemorrhage,MTNR1A,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000168412
7342,MTNR1A-D019966,Substance-Related Disorders,MTNR1A,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000168412
7343,MTNR1A-D020178,"Sleep Disorders, Circadian Rhythm",MTNR1A,Launched,True,True,True,True,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000168412
7344,MTNR1A-D043183,Irritable Bowel Syndrome,MTNR1A,Preclinical,False,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000168412
7345,MTNR1B-D000071057,Tardive Dyskinesia,MTNR1B,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000134640
7346,MTNR1B-D000544,Alzheimer Disease,MTNR1B,Preclinical,,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000134640
7347,MTNR1B-D001008,Anxiety Disorders,MTNR1B,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000134640
7348,MTNR1B-D001049,Apnea,MTNR1B,Phase III,True,True,True,False,unsupported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000134640
7349,MTNR1B-D001321,Autistic Disorder,MTNR1B,Phase III,True,True,True,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000134640
7350,MTNR1B-D001714,Bipolar Disorder,MTNR1B,Launched,True,True,True,True,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000134640
7351,MTNR1B-D001930,Brain Injuries,MTNR1B,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000134640
7352,MTNR1B-D003863,Depression,MTNR1B,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000134640
7353,MTNR1B-D003865,"Depressive Disorder, Major",MTNR1B,Phase III,True,True,True,False,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000134640
7354,MTNR1B-D004827,Epilepsy,MTNR1B,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000134640
7355,MTNR1B-D005356,Fibromyalgia,MTNR1B,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000134640
7356,MTNR1B-D005901,Glaucoma,MTNR1B,Phase II,True,True,False,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000134640
7357,MTNR1B-D007319,Sleep Initiation and Maintenance Disorders,MTNR1B,Launched,True,True,True,True,genetically supported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000134640
7358,MTNR1B-D008881,Migraine Disorders,MTNR1B,Phase II,True,True,False,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000134640
7359,MTNR1B-D009103,Multiple Sclerosis,MTNR1B,Phase I,True,False,,,unsupported target,"blood,lymph_node,bone_marrow,brain",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000134640
7360,MTNR1B-D012893,Sleep Wake Disorders,MTNR1B,Launched,True,True,True,True,genetically supported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000134640
7361,MTNR1B-D013345,Subarachnoid Hemorrhage,MTNR1B,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000134640
7362,MTNR1B-D019966,Substance-Related Disorders,MTNR1B,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000134640
7363,MTNR1B-D020178,"Sleep Disorders, Circadian Rhythm",MTNR1B,Launched,True,True,True,True,genetically supported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000134640
7364,MTNR1B-D043183,Irritable Bowel Syndrome,MTNR1B,Preclinical,False,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000134640
7365,MTOR-D000086382,COVID-19,MTOR,Preclinical,,,,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000198793
7366,MTOR-D000690,Amyotrophic Lateral Sclerosis,MTOR,Preclinical,,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000198793
7367,MTOR-D001172,"Arthritis, Rheumatoid",MTOR,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000198793
7368,MTOR-D001989,Bronchiolitis Obliterans,MTOR,Phase II,True,True,,,unsupported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000198793
7369,MTOR-D002318,Cardiovascular Diseases,MTOR,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000198793
7370,MTOR-D003092,Colitis,MTOR,Preclinical,False,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000198793
7371,MTOR-D004827,Epilepsy,MTOR,Phase I,True,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000198793
7372,MTOR-D004828,"Epilepsies, Partial",MTOR,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000198793
7373,MTOR-D005128,Eye Diseases,MTOR,Preclinical,False,,,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000198793
7374,MTOR-D005767,Gastrointestinal Diseases,MTOR,Preclinical,,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000198793
7375,MTOR-D006086,Graft vs Host Disease,MTOR,Phase II,True,True,False,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000198793
7376,MTOR-D006333,Heart Failure,MTOR,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000198793
7377,MTOR-D006976,"Hypertension, Pulmonary",MTOR,Phase I,True,,,,unsupported target,"lung,nose,heart",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,ENSG00000198793
7378,MTOR-D007154,Immune System Diseases,MTOR,Phase I,True,False,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000198793
7379,MTOR-D007676,"Kidney Failure, Chronic",MTOR,Preclinical,False,,,,unsupported target,kidney,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ENSG00000198793
7380,MTOR-D008180,"Lupus Erythematosus, Systemic",MTOR,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000198793
7381,MTOR-D008269,Macular Edema,MTOR,Phase II,True,True,False,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000198793
7382,MTOR-D009103,Multiple Sclerosis,MTOR,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,brain",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000198793
7383,MTOR-D009181,Mycoses,MTOR,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000198793
7384,MTOR-D009190,Myelodysplastic Syndromes,MTOR,Phase II,True,True,False,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000198793
7385,MTOR-D010300,Parkinson Disease,MTOR,Phase II,True,True,False,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000198793
7386,MTOR-D011565,Psoriasis,MTOR,Preclinical,False,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000198793
7387,MTOR-D012141,Respiratory Tract Infections,MTOR,Phase III,True,True,True,False,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000198793
7388,MTOR-D012507,Sarcoidosis,MTOR,Phase II,True,True,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000198793
7389,MTOR-D012871,Skin Diseases,MTOR,Phase II,True,True,False,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000198793
7390,MTOR-D014605,Uveitis,MTOR,Launched,True,True,True,True,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000198793
7391,MTOR-D015352,Dry Eye Syndromes,MTOR,Phase II,True,True,,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000198793
7392,MTOR-D016472,Motor Neuron Disease,MTOR,Phase I,True,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000198793
7393,MTOR-D054990,Idiopathic Pulmonary Fibrosis,MTOR,Phase I,True,,,,unsupported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000198793
7394,MTOR-D057135,Wet Macular Degeneration,MTOR,Phase II,True,True,False,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000198793
7395,MTTP-D050197,Atherosclerosis,MTTP,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000138823
7396,MUC1-D000086382,COVID-19,MUC1,Preclinical,,,,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000185499
7397,MYBPC3-D002312,"Cardiomyopathy, Hypertrophic",MYBPC3,Preclinical,,,,,genetically supported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000134571
7398,MYC-D011565,Psoriasis,MYC,Preclinical,False,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000136997
7399,MYD88-D009190,Myelodysplastic Syndromes,MYD88,Phase I,True,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000172936
